628,64
1124,128
1052,128
400,64
952,128
452,64
1296,128
900,128
608,64
724,64
1596,128
1060,128
1128,128
1900,256
308,32
456,64
616,64
568,64
1448,128
444,64
912,128
548,64
504,64
260,32
1304,128
1392,128
188,32
292,32
644,64
532,64
640,64
1244,128
1236,128
680,64
548,64
952,128
648,64
596,64
1232,128
888,128
1188,128
772,64
356,32
596,64
420,64
708,64
1156,128
484,64
708,64
200,16
596,64
1012,128
580,64
272,32
620,64
988,128
528,64
220,32
1300,128
600,64
968,128
896,64
572,64
308,32
536,64
684,64
624,64
560,64
512,64
552,32
376,32
572,64
1492,128
1072,128
476,64
532,64
316,32
600,64
376,64
332,32
1168,128
680,64
632,64
936,128
648,64
528,64
1256,128
1100,128
500,64
920,128
492,64
1172,128
648,64
436,64
652,64
996,128
456,32
276,32
860,64
588,64
1004,128
2360,256
804,64
568,64
640,64
604,64
392,64
632,64
564,64
972,128
1228,128
1152,128
576,64
1092,128
524,64
864,64
868,64
356,32
772,64
564,64
412,64
424,64
636,64
1072,128
548,64
596,64
664,64
848,128
532,64
664,64
308,32
228,32
564,64
624,64
568,64
608,64
640,64
364,32
1056,64
1136,128
1276,128
624,64
1512,128
1236,128
1040,128
396,64
1100,128
752,64
492,64
1200,128
2584,256
548,64
856,64
500,64
564,64
660,64
908,64
224,32
692,64
248,32
556,64
1532,128
648,64
572,64
204,32
524,64
2168,256
1004,64
1012,128
1152,128
1028,128
520,64
1164,128
1028,128
764,64
1904,256
716,64
220,32
804,64
2048,256
2056,256
364,32
396,64
652,64
460,64
1652,128
1080,128
492,64
1484,128
680,64
932,128
748,64
2160,256
1248,128
568,64
1208,128
544,64
1128,128
1396,128
652,64
348,32
492,64
544,64
780,64
536,64
1208,128
816,64
1072,128
348,32
1260,128
676,64
932,128
1064,128
480,64
424,64
884,64
500,64
312,32
592,64
380,32
588,64
252,32
1000,128
900,128
620,64
824,64
556,64
500,64
244,32
876,128
752,64
1124,128
864,64
604,64
612,64
492,64
644,64
1196,128
412,64
664,64
1252,128
708,64
2256,256
544,64
784,128
480,64
564,64
684,64
1104,128
396,64
612,64
564,64
668,64
1504,128
428,64
1972,256
500,64
1260,128
608,64
352,32
448,64
1304,128
516,64
680,64
656,64
720,64
984,128
1404,128
216,32
536,64
684,64
1080,128
580,64
1008,128
1172,128
540,64
624,64
612,64
2532,256
240,32
1344,128
408,64
756,64
576,64
604,64
2132,256
488,64
368,32
280,32
896,128
1064,128
276,32
1988,256
1036,128
612,64
736,64
716,64
676,64
608,64
656,64
584,64
608,64
1108,128
396,32
1236,128
412,64
1224,128
1352,128
688,64
552,64
1132,128
1112,128
360,32
888,128
544,64
2024,256
1176,128
672,64
1232,128
272,32
900,128
1060,128
508,64
588,64
916,128
968,128
232,32
964,128
560,64
640,64
464,64
836,64
644,64
536,64
524,64
1092,128
756,64
584,64
264,32
300,32
784,64
988,128
956,128
572,64
576,64
544,64
1152,128
2300,256
1332,128
176,16
472,64
596,64
644,64
468,64
1352,128
2132,256
268,32
340,32
680,64
1216,128
1204,128
496,64
1340,128
1236,128
636,64
752,64
660,64
844,64
940,128
684,64
868,128
1092,128
704,64
328,32
1224,128
836,64
756,64
432,64
640,64
544,64
872,128
680,64
856,128
944,128
904,128
652,64
1068,128
268,32
224,32
252,32
408,32
264,32
724,64
544,64
916,128
436,64
372,32
1220,128
1236,128
1264,128
832,128
1428,128
648,64
1000,128
1344,128
648,64
632,64
628,64
696,64
520,64
596,64
268,32
836,128
536,64
576,64
320,32
568,64
560,64
1076,128
564,64
520,64
620,64
1296,128
604,64
612,64
1164,128
600,64
356,32
992,128
1116,128
644,64
1116,128
388,32
1268,128
220,32
1228,128
740,64
568,64
1200,128
448,64
640,64
292,32
784,64
544,64
852,128
328,32
548,64
532,64
568,64
208,32
1256,128
564,64
356,64
1172,128
348,64
876,128
1380,128
968,128
656,64
560,64
324,32
704,64
1120,128
1156,128
636,64
332,32
1020,128
636,64
916,64
792,128
308,32
1744,128
1292,128
964,128
604,64
680,64
360,32
516,64
1232,128
1004,128
420,64
548,64
264,32
700,64
372,32
888,128
936,128
856,128
1008,128
296,32
196,32
1128,128
540,64
676,64
256,32
640,64
336,32
936,128
644,64
248,32
800,64
1328,128
1068,128
1284,128
380,32
540,64
564,64
1124,128
624,64
508,64
552,64
344,32
500,64
968,128
504,64
1204,128
588,64
344,32
352,32
540,64
400,64
236,32
732,64
520,64
908,128
948,128
616,64
1008,128
644,64
128,16
588,64
1216,128
620,64
876,64
1184,128
1188,128
440,64
676,64
1064,128
1080,128
916,128
548,64
472,64
600,64
624,64
784,128
488,64
596,64
880,128
1276,128
996,64
1344,128
1132,128
1264,128
724,64
1224,128
1004,128
744,64
1080,128
700,64
480,32
500,32
660,64
244,32
1284,128
180,32
592,64
952,128
2104,256
1272,128
268,32
272,32
732,64
1872,256
604,64
1076,128
852,64
2328,256
420,64
700,64
676,64
996,128
604,64
1752,128
472,64
948,128
532,64
768,64
844,64
1060,128
544,64
1008,128
504,64
988,128
1092,128
936,128
816,64
1104,128
456,64
636,64
556,64
208,32
1144,128
956,128
512,64
604,64
1132,128
492,64
344,32
1272,128
824,64
420,64
600,64
772,64
1236,128
328,32
1356,128
1156,128
460,64
692,64
1300,128
508,64
456,64
672,64
392,64
504,64
600,64
1056,128
1036,128
1636,128
620,64
440,64
1524,128
468,64
744,64
1068,128
676,64
600,64
1060,128
512,64
1024,128
804,64
244,32
764,64
572,64
524,64
588,64
952,128
528,64
612,64
672,64
504,64
1364,128
1184,128
1028,128
728,64
580,64
2144,256
1212,128
644,64
1040,128
1136,128
772,64
336,32
756,64
820,64
336,32
772,64
1336,128
544,64
476,32
588,64
580,64
1456,128
1064,64
1172,128
596,64
888,64
448,32
448,64
836,64
676,64
664,64
508,64
548,64
644,64
600,64
544,64
1296,128
340,64
652,64
552,64
608,64
1392,128
804,128
296,32
548,64
556,64
580,64
404,64
284,32
1284,128
1228,128
644,64
1120,128
468,64
500,64
644,64
1140,128
532,64
580,64
676,64
444,64
1024,128
144,16
288,32
800,64
524,64
608,64
492,64
552,64
776,64
1072,128
696,64
560,64
1304,128
232,32
1040,128
1008,128
2244,256
552,64
540,64
588,64
632,64
1164,128
528,64
836,64
772,128
1372,128
560,64
552,64
184,16
412,32
1252,128
416,64
292,32
936,128
252,32
492,64
2340,256
492,64
1200,128
460,64
516,64
1076,128
920,128
868,128
428,64
304,32
932,128
512,64
1048,128
1116,128
996,128
868,128
328,32
568,64
604,64
1064,128
516,64
688,64
516,64
688,64
1212,128
436,64
492,64
1412,128
636,64
676,64
472,64
504,64
764,64
548,64
656,64
1276,128
744,64
280,32
1064,128
1236,128
1328,128
672,64
448,64
516,64
572,64
616,64
564,64
672,64
1260,128
404,64
1392,128
636,64
544,64
1432,128
804,64
636,64
1096,128
1032,128
1080,128
936,128
292,32
788,64
468,32
860,128
992,128
444,32
720,64
1060,128
424,64
1016,128
476,64
1060,128
1000,128
748,64
476,64
380,64
888,64
1276,128
680,64
956,128
2252,256
584,64
832,64
968,128
1224,128
1416,128
756,64
208,32
1192,128
2628,256
612,64
1204,128
380,32
548,64
576,64
632,64
1340,128
320,32
696,64
256,32
412,64
668,64
488,64
608,64
588,64
940,128
228,32
1256,128
420,64
876,128
416,64
276,32
612,64
760,128
360,32
1048,128
500,64
1292,128
1144,128
984,128
688,64
740,64
300,32
588,64
888,128
996,128
516,64
1312,128
348,32
1264,128
1116,128
236,32
2188,256
1224,128
1104,128
324,32
1116,128
1220,128
224,32
828,128
472,64
332,32
624,64
752,64
656,64
1084,128
996,128
796,64
228,32
1168,128
1156,128
576,64
2408,256
316,32
1084,128
292,32
916,128
1104,128
436,64
636,64
1300,128
356,32
1200,128
2176,256
660,64
504,64
608,64
1116,128
516,64
532,64
832,64
800,64
1356,128
2040,256
668,64
492,64
1392,128
988,128
1176,128
888,64
268,32
1220,128
528,64
248,32
448,32
2140,256
512,64
636,64
696,64
1268,128
1056,128
580,64
1004,128
1196,128
648,64
608,64
1200,128
1144,128
544,64
232,32
300,32
528,64
1376,128
672,64
1436,128
1096,128
656,64
452,32
964,128
712,64
376,32
1292,128
888,128
952,128
352,32
1376,128
780,64
1256,128
464,64
1100,128
972,128
496,64
1292,128
528,64
1232,128
1504,128
972,128
1224,128
360,64
452,64
1248,128
380,64
1240,128
776,64
500,64
2620,256
984,128
532,64
1276,128
476,64
336,32
304,32
1824,256
612,64
1404,128
980,64
1312,128
720,64
2244,256
1188,128
1012,128
756,64
708,64
1452,128
516,64
528,64
1052,128
1168,128
1368,128
964,128
1216,128
356,32
492,64
1284,128
920,128
624,64
576,64
1256,128
956,128
1200,128
404,64
496,64
1284,128
296,32
504,64
1116,128
556,64
316,32
2044,256
1292,128
1260,128
780,64
436,64
1048,128
576,64
448,32
888,128
1008,128
2084,256
564,64
664,64
1088,128
480,64
420,64
676,64
468,64
552,64
920,128
1308,128
1912,256
660,64
672,64
848,128
516,64
1256,128
868,128
1296,128
920,128
840,64
516,64
1320,128
1152,128
320,32
284,32
1132,128
1368,128
912,128
612,64
1056,128
548,64
1212,128
492,64
1056,128
608,64
1384,128
900,64
1360,128
852,128
788,64
988,128
644,64
996,128
592,64
912,128
520,64
252,32
1096,128
808,64
996,128
300,32
1700,128
556,64
564,64
656,64
1148,128
564,64
1048,128
1152,128
1272,128
324,64
244,32
884,128
296,32
284,32
800,64
516,64
528,64
1128,128
604,64
1472,128
1044,128
600,64
756,64
552,64
564,64
808,64
1252,128
456,64
292,32
448,64
476,64
892,128
496,64
1308,128
636,64
1668,128
288,32
1308,128
336,32
288,32
2424,256
976,128
1272,128
564,64
676,64
584,64
652,64
1096,128
1080,128
248,32
740,64
608,64
1160,128
540,64
736,64
688,64
1316,128
516,64
324,32
992,128
732,64
988,128
664,64
388,32
772,64
244,32
216,32
560,64
608,64
904,128
2208,256
1080,128
972,128
508,64
1148,128
576,64
256,32
520,64
1104,128
560,64
1216,128
2144,256
1236,128
1296,128
592,64
1004,128
612,64
396,32
1236,128
572,64
1092,128
520,64
416,32
1000,128
256,32
828,64
380,64
1272,128
936,128
596,64
548,64
240,32
552,64
272,32
1000,128
940,128
952,128
1012,128
884,64
360,64
512,64
632,64
1096,128
1488,128
564,64
1048,128
276,32
1208,128
600,64
796,64
412,32
872,128
1456,128
216,32
400,64
1184,128
1072,128
1192,128
232,32
496,64
872,128
264,32
808,64
288,32
1208,128
336,32
700,64
888,128
540,64
996,128
568,64
544,64
952,128
1236,128
1220,128
560,64
728,64
1244,128
272,32
768,64
1028,128
288,32
556,64
936,128
580,64
316,32
1052,128
1104,128
1008,128
368,32
880,128
248,32
1256,128
1096,128
788,64
340,32
128,16
1392,128
616,64
512,64
1192,128
452,64
500,64
552,64
1184,128
524,64
944,128
264,32
992,128
1028,128
564,64
392,32
1184,128
1212,128
1020,128
1348,128
820,64
904,128
676,64
424,64
1140,128
1232,128
584,64
1264,128
628,64
960,128
1444,128
264,32
1296,128
688,64
652,64
672,64
632,64
352,32
1244,128
468,64
716,64
556,64
760,64
140,16
472,64
1280,128
424,64
1148,128
492,64
848,128
672,64
1040,128
520,64
368,32
348,32
448,64
296,32
596,64
496,64
348,32
460,64
1080,128
804,64
388,32
536,64
1156,128
396,32
1036,128
1388,128
308,32
568,64
1016,128
968,128
1112,128
384,32
1308,128
204,32
1224,128
628,64
584,64
652,64
1372,128
292,32
324,32
556,64
512,64
388,32
448,64
464,64
1096,128
804,64
436,64
276,32
492,64
632,64
308,32
332,32
564,64
528,64
384,32
1236,128
440,64
828,64
1224,128
916,128
1712,128
556,64
660,64
700,64
940,128
356,32
640,64
244,32
792,64
984,128
756,64
616,64
1412,128
776,64
472,64
780,64
936,128
592,64
1240,128
1176,128
1000,128
992,128
1448,128
1204,128
800,64
508,64
544,64
628,64
1352,128
540,64
704,64
1212,128
260,32
552,64
536,64
796,64
992,128
456,64
492,64
664,64
564,64
500,64
492,64
896,128
680,64
612,64
616,64
780,64
1284,128
940,128
636,64
1412,128
516,64
556,64
416,32
1344,128
732,64
832,64
1260,128
420,32
580,64
740,64
980,128
556,64
1284,128
1148,128
272,32
584,64
572,64
664,64
1004,128
592,64
872,64
488,32
612,64
1352,128
408,32
652,64
912,64
580,64
284,32
228,32
480,64
1224,128
1032,128
1152,128
336,32
1344,128
92,16
812,64
2484,256
740,64
1280,128
984,128
548,64
548,64
356,32
244,32
1380,128
1032,64
400,64
600,64
676,64
884,64
960,128
1028,128
768,64
416,32
2892,256
864,64
272,32
416,32
1296,128
588,64
660,64
700,64
780,64
192,32
1264,128
212,32
1316,128
700,64
592,64
740,64
884,128
756,64
328,32
456,64
688,64
1292,128
400,32
272,32
1312,128
1204,128
1044,128
556,64
1428,128
932,128
1240,128
488,64
724,64
964,128
952,128
1504,128
452,64
364,64
616,64
980,128
1196,128
528,64
904,128
1128,128
688,64
556,64
912,128
544,64
540,64
820,64
408,64
488,64
576,64
976,128
488,64
1176,128
1368,128
268,32
376,32
216,32
324,32
608,64
300,32
1088,128
372,32
504,64
1000,128
1212,128
968,128
764,64
924,128
1200,128
748,64
596,64
488,64
1204,128
312,32
556,64
412,32
1156,128
1656,128
560,64
896,64
1108,128
1448,128
920,128
924,128
836,128
652,64
624,64
672,64
692,64
1088,128
916,128
616,64
436,32
1084,128
1172,128
968,128
424,32
984,128
600,64
912,128
840,64
224,32
580,64
984,128
524,64
952,128
632,64
524,64
1136,128
644,64
560,64
1036,128
316,32
704,64
572,64
956,128
792,64
984,128
256,32
596,64
984,128
1132,128
780,64
576,64
572,64
672,64
348,32
296,32
412,64
712,64
548,64
684,64
460,64
556,64
488,32
536,64
572,64
1028,128
728,64
932,128
648,64
984,128
1188,128
1396,128
1076,128
516,64
1592,128
828,64
1068,128
568,64
648,64
600,64
1120,128
1308,128
580,64
612,64
1356,128
744,64
540,64
204,32
656,64
528,64
1080,128
948,128
476,64
984,64
456,32
524,64
836,128
1584,128
568,64
716,64
524,64
896,128
1000,64
432,32
988,128
416,32
1004,128
140,16
896,64
1008,128
572,64
256,32
1240,128
300,32
1392,128
848,64
684,64
780,64
1208,128
2112,256
604,64
836,64
1768,128
360,64
956,64
1160,128
1248,128
520,64
916,128
1340,128
1260,128
1376,128
532,64
580,64
864,64
564,64
400,64
1116,128
912,128
808,64
404,64
492,64
1376,128
992,128
964,128
608,64
676,64
596,64
652,64
1372,128
500,64
536,64
252,32
1048,128
488,64
572,64
312,32
1012,128
1084,128
560,64
528,64
324,32
360,32
692,64
828,64
568,64
272,32
600,64
672,64
1312,128
512,64
432,64
480,64
172,16
596,64
608,64
696,64
652,64
1928,256
924,128
644,64
392,64
1164,128
676,64
548,64
364,32
536,64
552,64
1132,128
396,32
920,128
288,32
428,64
1572,128
804,64
884,64
1184,128
492,64
940,128
248,32
344,32
764,64
1088,128
516,64
372,64
628,64
1012,128
424,64
600,64
740,64
524,64
492,64
1204,128
968,128
728,64
940,64
900,64
1312,128
1408,128
796,64
580,64
624,64
844,128
372,32
1116,128
672,64
1352,128
1168,128
908,128
1260,128
1240,128
432,32
320,32
1104,128
1024,128
880,64
2624,256
2212,256
1096,128
1280,128
952,128
960,128
628,64
704,64
1232,128
1212,128
376,32
892,128
664,64
456,64
1368,128
424,64
388,32
1228,128
1176,128
1048,128
344,32
1148,128
932,128
540,64
576,64
432,64
548,64
1148,128
804,64
1324,128
876,64
828,64
1264,128
2124,256
1012,128
364,32
260,32
368,32
512,64
1260,128
880,64
244,32
444,32
992,128
588,64
432,64
896,128
696,64
1220,128
284,32
400,64
500,64
652,64
636,64
968,128
552,64
1316,128
1200,128
972,128
184,16
1300,128
576,64
340,32
436,64
1288,128
276,32
496,64
1012,128
1300,128
500,64
848,64
1140,128
720,128
596,64
528,64
1096,128
276,32
520,64
280,32
524,64
1072,128
588,64
268,32
776,64
584,64
588,64
536,64
848,64
528,64
700,64
260,32
1508,128
692,64
692,64
1304,128
1044,128
968,64
520,64
476,64
436,64
664,64
980,128
988,128
488,64
548,64
860,128
488,64
844,64
124,16
1364,128
464,64
1092,128
1336,128
548,64
172,16
648,64
1192,128
908,128
676,64
1560,128
964,128
560,64
1124,128
900,64
184,32
984,128
1012,128
344,32
540,64
376,32
784,64
336,32
652,64
1084,128
560,64
928,128
584,64
560,64
568,64
256,32
508,64
1288,128
1236,128
1364,128
904,128
928,128
588,64
640,64
608,64
1296,128
1004,64
1188,128
856,64
340,32
224,32
1020,128
604,64
1184,128
548,64
1144,128
804,64
476,64
228,32
968,128
1196,128
1340,128
564,64
548,64
1064,128
1240,128
340,32
632,64
952,128
1036,128
1048,128
524,64
708,64
688,64
1260,128
1016,128
692,64
876,128
2300,256
1296,128
972,128
1240,128
264,32
596,64
1236,128
1088,128
312,32
656,64
444,32
648,64
696,64
476,32
940,128
612,64
632,64
1184,128
372,32
412,32
500,64
1120,128
1000,128
712,64
564,64
1304,128
504,64
696,64
620,64
1212,128
656,64
1268,128
516,64
292,32
1284,128
892,128
588,64
420,32
420,32
436,64
352,32
560,64
444,64
664,64
1040,128
816,128
648,64
620,64
648,64
600,64
868,64
468,32
660,64
668,64
1136,128
348,32
688,64
384,32
1236,128
504,64
580,64
960,128
660,64
1408,128
440,64
520,64
772,64
656,64
536,64
1328,128
456,32
548,64
984,128
532,64
560,64
1188,128
436,64
1072,128
604,64
564,64
932,128
504,64
516,64
600,64
1256,128
604,64
1080,128
624,64
1152,128
576,64
236,32
1072,128
232,32
408,32
488,64
1332,128
1220,128
536,64
532,64
616,64
1196,128
356,32
1468,128
536,64
408,64
364,32
552,64
560,64
2180,256
356,32
636,64
1072,128
1028,128
604,64
520,64
1424,128
656,64
484,64
1068,128
1204,128
240,32
624,64
2500,256
716,64
428,64
616,64
1416,128
1224,128
776,64
1416,128
884,128
1076,128
1056,128
312,32
560,64
2024,256
1276,128
356,32
128,16
244,32
608,64
768,64
380,32
1136,128
980,128
716,64
316,32
872,128
1024,128
1152,128
1096,128
1108,128
308,32
1956,256
424,64
2184,256
588,64
640,64
228,32
432,64
1068,128
580,64
320,32
448,64
552,64
1576,128
1308,128
876,128
664,64
508,64
448,64
244,32
1036,128
916,128
568,64
424,64
960,128
1168,128
860,128
976,128
960,128
1204,128
724,64
680,64
396,32
220,32
648,64
1436,128
1076,128
320,32
356,32
796,64
192,16
620,64
736,64
1204,128
1012,64
1040,128
1288,128
1020,128
464,64
788,64
1220,128
576,64
1244,128
296,32
536,64
1236,128
156,32
644,64
588,64
780,64
424,64
572,64
1032,128
244,32
424,32
736,64
968,128
500,64
1268,128
776,64
328,32
204,32
1120,128
1304,128
1124,128
1328,128
680,64
668,64
1244,128
520,32
408,64
1316,128
420,64
632,64
880,64
1308,128
252,32
1072,128
404,64
1160,128
556,64
976,128
1064,128
976,128
1116,128
2224,256
560,64
364,32
428,32
116,16
1032,128
612,64
1636,128
864,64
288,32
448,64
1192,128
2000,256
620,64
316,32
628,64
720,64
1208,128
488,64
360,32
472,64
1368,128
600,64
756,64
272,32
312,32
928,128
828,64
436,32
1104,128
944,128
2196,256
2160,256
460,64
1004,128
904,64
704,64
508,64
588,64
