1704,128
1628,128
328,32
552,64
620,64
576,64
396,32
600,64
408,64
756,64
1160,128
1332,128
788,64
520,64
892,128
404,32
656,64
608,64
712,64
720,64
732,64
756,64
692,64
280,32
304,32
1308,128
952,128
368,32
836,64
704,64
236,32
716,64
608,64
680,64
376,32
1108,128
880,64
704,64
632,64
1112,128
1060,128
676,64
416,32
1212,128
824,64
832,64
924,64
756,64
504,64
616,64
1088,128
1336,128
1060,128
536,64
520,64
1208,128
1464,128
412,64
496,64
1528,128
648,64
572,64
2016,256
652,64
700,64
216,32
1264,128
640,64
1040,128
1196,128
1232,128
952,128
1292,128
520,64
268,32
912,128
272,32
528,64
688,64
716,64
2164,256
1164,128
792,64
428,64
516,64
280,32
364,32
984,128
1620,128
664,64
252,32
1040,128
1096,128
1004,128
868,128
608,64
532,32
880,64
1224,128
824,64
1500,128
1240,128
2304,256
580,64
476,64
332,32
864,128
1036,128
384,32
1732,128
648,64
660,64
932,128
1304,128
816,64
492,64
712,64
628,64
860,64
556,64
1268,128
536,64
704,64
960,128
772,64
1384,128
812,128
1216,128
404,32
576,64
320,32
1312,128
1092,128
1020,128
548,64
932,64
444,64
1336,128
1112,128
688,64
580,64
1004,64
652,64
1100,128
1340,128
1184,128
1032,128
468,64
540,64
624,64
1808,128
680,64
760,64
812,128
868,64
540,64
424,32
768,64
720,64
624,64
1136,128
520,64
544,64
1108,128
1072,64
1204,128
640,64
1160,128
272,32
1032,128
484,64
1144,128
756,64
1396,128
1036,128
996,64
716,64
684,64
512,64
240,32
700,64
692,64
392,32
480,64
1136,128
972,128
248,32
1296,128
600,64
528,64
632,64
544,64
388,64
600,64
552,64
572,64
1012,128
1576,128
1972,256
1044,128
2272,256
768,64
988,64
1276,128
644,64
864,64
292,32
1212,128
1044,128
360,32
692,64
872,64
688,64
612,64
460,64
988,128
1020,128
1184,128
1108,128
616,64
580,64
1128,128
1112,128
1020,128
940,128
780,64
648,64
472,32
688,64
616,64
548,64
928,128
1116,128
580,64
744,64
1244,128
728,64
1228,128
556,64
1240,128
540,64
1292,128
912,64
344,32
528,64
548,64
560,64
1244,128
660,64
1284,128
520,64
1336,128
624,64
292,32
512,64
1168,128
652,64
480,64
880,64
1100,128
1440,128
1268,128
568,64
2044,256
1104,128
304,32
1252,128
556,64
832,64
1108,128
404,32
624,64
1108,128
1396,128
1224,128
608,64
1092,128
1564,128
856,64
452,64
644,64
292,32
288,32
376,32
656,64
852,128
1248,128
700,64
716,64
1432,128
648,64
1420,128
1340,128
824,64
1028,128
1188,128
560,64
680,64
648,64
484,64
1144,128
1424,128
1056,128
648,64
540,64
644,64
1736,256
1232,128
580,64
1292,128
460,64
1060,128
2156,256
1208,128
488,64
264,32
928,128
388,32
472,64
836,64
904,128
532,64
528,64
1188,128
648,64
316,32
872,128
476,64
1112,128
516,64
1196,128
836,64
640,64
964,128
984,128
704,64
776,64
492,64
828,64
492,32
188,32
1256,128
696,64
536,64
300,32
488,64
540,64
1020,128
2016,256
1208,128
1156,128
604,64
576,64
1160,128
208,32
812,64
616,64
480,64
788,64
728,64
440,64
480,64
2124,256
376,32
1024,128
664,64
516,64
452,64
1088,128
1124,128
428,64
960,64
604,64
1268,128
576,64
552,64
1324,128
972,128
872,128
540,64
592,64
448,64
656,64
632,64
1212,128
632,64
616,64
444,32
572,64
1076,64
1204,128
932,128
260,32
304,32
596,64
2076,256
704,64
920,128
316,32
1264,128
596,64
1304,128
1532,128
768,64
660,64
1224,128
1220,128
148,16
588,64
784,64
1404,128
528,64
1336,128
640,64
1088,128
1356,128
1576,128
796,64
544,64
504,64
1412,128
528,64
772,64
684,64
668,64
744,64
1356,128
644,64
836,64
996,128
1260,128
232,32
1008,128
364,32
652,64
1660,128
1092,128
2040,256
1160,128
900,64
492,64
1088,128
532,64
1092,128
528,64
580,64
376,32
288,32
1256,128
1236,128
948,128
800,64
1964,256
1008,128
1336,128
1096,128
952,128
868,128
312,32
300,32
984,64
988,64
1120,128
1052,128
1272,128
596,64
972,128
736,64
800,64
736,64
568,64
300,32
596,64
568,64
1324,128
612,64
1144,128
520,64
1064,128
524,64
628,64
1356,128
320,32
620,64
680,64
744,64
1980,256
976,64
1232,128
452,32
892,128
892,128
896,128
528,64
548,64
636,64
332,32
992,128
440,32
284,32
552,64
2020,256
1668,128
2456,256
236,32
536,64
492,32
560,64
616,64
532,64
484,64
972,128
260,32
864,64
684,64
1244,128
604,64
540,64
548,64
1228,128
712,64
544,64
1256,128
1404,128
672,64
1136,128
880,128
288,32
1260,128
952,128
564,64
956,128
292,32
828,64
776,64
708,64
660,64
1008,128
1172,128
1696,128
468,64
1204,128
668,64
632,64
956,128
640,64
620,64
1020,128
928,128
944,128
532,64
508,64
1168,128
628,64
568,64
276,32
636,64
1028,128
928,64
